episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_abs_comfort_penalty,std_abs_comfort_penalty,mean_abs_energy_penalty,std_abs_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated,PolicySeed,EvalSeed,LearningRate,Climate
18,-0.1725064295081901,0.2127672161129618,-0.0093392928185221,0.0473240188619974,-0.1631671366896679,0.2124071114322352,-0.0186785856370442,0.0946480377239948,-3263.3427337933595,4248.142228644704,0.0186785856370442,0.0946480377239948,3263.3427337933595,4248.142228644704,114347529.39211932,6.812214611872146,35040,8760.0625,False,True,133,212,LateDecayLR,Mix
19,-0.1732805927905477,0.2137958079632568,-0.0096314150519072,0.0482123303328955,-0.1636491777386405,0.213228970752097,-0.0192628301038144,0.0964246606657911,-3272.983554772811,4264.57941504194,0.0192628301038144,0.0964246606657911,3272.983554772811,4264.57941504194,114685343.7592393,6.9006849315068495,35040,8760.05,False,True,133,212,LateDecayLR,Mix
20,-0.1718379415199112,0.2113454175304698,-0.0092671305885966,0.0453719543989853,-0.1625708109313146,0.2118409486165352,-0.0185342611771932,0.0907439087979707,-3251.416218626291,4236.818972330705,0.0185342611771932,0.0907439087979707,3251.416218626291,4236.818972330705,113929624.30066524,6.755136986301371,35040,8760.0625,False,True,133,212,LateDecayLR,Mix
21,-0.1740659857384347,0.2141849932275782,-0.0098911347252752,0.0489842008986289,-0.1641748510131595,0.2138231624013426,-0.0197822694505505,0.0979684017972578,-3283.497020263189,4276.463248026854,0.0197822694505505,0.0979684017972578,3283.497020263189,4276.463248026854,115053735.59002216,6.994863013698629,35040,8760.05,False,True,133,212,LateDecayLR,Mix
2,-0.1799013970437385,0.2129735713151427,-0.0185515097855517,0.0814653778208022,-0.1613498872581868,0.2000240102759058,-0.0371030195711034,0.1629307556416044,-3226.997745163738,4000.4802055181176,0.0371030195711034,0.1629307556416044,3226.997745163738,4000.4802055181176,113074000.99053736,9.908675799086758,35040,8760.05,False,True,88,133,LR00005,Mix
3,-0.1798590593069794,0.2126686829041552,-0.0189265011554956,0.0822717347166088,-0.1609325581514838,0.2001469081023254,-0.0378530023109912,0.1645434694332176,-3218.6511630296777,4002.938162046509,0.0378530023109912,0.1645434694332176,3218.6511630296777,4002.938162046509,112781536.7525599,9.874429223744292,35040,8760.05,False,True,88,133,LR00005,Mix
4,-0.1781961718173985,0.2114711430451367,-0.0192533488626213,0.0833820235653762,-0.1589428229547771,0.1988585862159276,-0.0385066977252427,0.1667640471307525,-3178.8564590955425,3977.1717243185526,0.0385066977252427,0.1667640471307525,3178.8564590955425,3977.1717243185526,111387130.3267078,9.97716894977169,35040,8760.05,False,True,88,133,LR00005,Mix
5,-0.1820021847806145,0.2153486556637436,-0.0202614534153491,0.0875211617813059,-0.1617407313652653,0.2001067486634073,-0.0405229068306983,0.1750423235626118,-3234.8146273053076,4002.134973268146,0.0405229068306983,0.1750423235626118,3234.8146273053076,4002.134973268146,113347904.54077798,10.065639269406391,35040,8760.05,False,True,88,133,LR00005,Mix
6,-0.1784267074030397,0.2114527304037242,-0.0187145566888735,0.0817065240085777,-0.1597121507141662,0.1991781207348064,-0.0374291133777471,0.1634130480171554,-3194.243014283324,3983.562414696128,0.0374291133777471,0.1634130480171554,3194.243014283324,3983.562414696128,111926275.22048768,9.66038812785388,35040,8760.05,False,True,88,133,LR00005,Mix
7,-0.1780235963257838,0.2107350082306206,-0.0177689337534215,0.0787492654873701,-0.1602546625723623,0.1992294832539588,-0.035537867506843,0.1574985309747403,-3205.0932514472456,3984.589665079177,0.035537867506843,0.1574985309747403,3205.0932514472456,3984.589665079177,112306467.53071149,9.654680365296803,35040,8760.05,False,True,88,133,LR00005,Mix
8,-0.177903053232646,0.2106252929429627,-0.0176886210158676,0.0778922825224758,-0.1602144322167784,0.199160668395078,-0.0353772420317353,0.1557845650449517,-3204.2886443355683,3983.21336790156,0.0353772420317353,0.1557845650449517,3204.2886443355683,3983.21336790156,112278274.09751832,9.560502283105023,35040,8760.05,False,True,88,133,LR00005,Mix
9,-0.1799679885476433,0.2143936876795795,-0.019481972745513,0.0855968911737984,-0.1604860158021302,0.1998582345016159,-0.0389639454910261,0.1711937823475969,-3209.720316042604,3997.164690032319,0.0389639454910261,0.1711937823475969,3209.720316042604,3997.164690032319,112468599.87413284,9.991438356164384,35040,8760.05,False,True,88,133,LR00005,Mix
10,-0.1775555695480586,0.2092084594184871,-0.0180117073660314,0.0793052964713815,-0.1595438621820271,0.198462284477348,-0.0360234147320628,0.158610592942763,-3190.8772436405434,3969.24568954696,0.0360234147320628,0.158610592942763,3190.8772436405434,3969.24568954696,111808338.61716464,9.56906392694064,35040,8760.05,False,True,88,133,LR00005,Mix
11,-0.17912082578721,0.2133603631343243,-0.0190258485373994,0.0855663598128388,-0.1600949772498106,0.1987287065791821,-0.0380516970747988,0.1711327196256777,-3201.8995449962126,3974.574131583643,0.0380516970747988,0.1711327196256777,3201.8995449962126,3974.574131583643,112194560.05666728,9.80593607305936,35040,8760.05,False,True,88,133,LR00005,Mix
12,-0.1790760389112986,0.2097312596606606,-0.0188070172541751,0.0809347669874192,-0.1602690216571234,0.1986345713753023,-0.0376140345083503,0.1618695339748384,-3205.3804331424694,3972.691427506047,0.0376140345083503,0.1618695339748384,3205.3804331424694,3972.691427506047,112316530.37731212,9.922945205479452,35040,8760.05,False,True,88,133,LR00005,Mix
13,-0.1802557492632007,0.2128842378532611,-0.0195904814452323,0.0850381735547478,-0.1606652678179684,0.199217196681414,-0.0391809628904646,0.1700763471094957,-3213.305356359368,3984.343933628279,0.0391809628904646,0.1700763471094957,3213.305356359368,3984.343933628279,112594219.68683223,9.92579908675799,35040,8760.05,False,True,88,133,LR00005,Mix
14,-0.1798070593138861,0.2137897329650606,-0.0191235060518026,0.0830191481203657,-0.1606835532620834,0.2004217558293205,-0.0382470121036053,0.1660382962407314,-3213.67106524167,4008.435116586411,0.0382470121036053,0.1660382962407314,3213.67106524167,4008.435116586411,112607034.12606812,9.897260273972602,35040,8760.05,False,True,88,133,LR00005,Mix
15,-0.1793940220351353,0.2108544851557783,-0.0194212682634496,0.0826727036685207,-0.1599727537716857,0.1989355047116765,-0.0388425365268992,0.1653454073370415,-3199.4550754337142,3978.7100942335305,0.0388425365268992,0.1653454073370415,3199.4550754337142,3978.7100942335305,112108905.84319736,10.09417808219178,35040,8760.05,False,True,88,133,LR00005,Mix
16,-0.1776080366237241,0.2084182160641949,-0.0172906916376028,0.0751238638581804,-0.1603173449861212,0.1994740188817859,-0.0345813832752056,0.1502477277163609,-3206.3468997224254,3989.4803776357176,0.0345813832752056,0.1502477277163609,3206.3468997224254,3989.4803776357176,112350395.3662738,9.540525114155251,35040,8760.05,False,True,88,133,LR00005,Mix
17,-0.1788890777476002,0.2135704877245542,-0.0189335970671484,0.0846545893275479,-0.1599554806804517,0.1992788925736544,-0.0378671941342969,0.1693091786550959,-3199.109613609035,3985.577851473089,0.0378671941342969,0.1693091786550959,3199.109613609035,3985.577851473089,112096800.8608606,9.85730593607306,35040,8760.05,False,True,88,133,LR00005,Mix
18,-0.1809279531578621,0.2145706761082525,-0.0202351584604487,0.0883247779033758,-0.1606927946974133,0.1995498726145347,-0.0404703169208975,0.1766495558067517,-3213.8558939482677,3990.997452290693,0.0404703169208975,0.1766495558067517,3213.8558939482677,3990.997452290693,112613510.5239473,10.139840182648404,35040,8760.05,False,True,88,133,LR00005,Mix
19,-0.1785203483423651,0.2105432519347043,-0.0183305655556478,0.0798748681785177,-0.1601897827867173,0.1981517719557885,-0.0366611311112956,0.1597497363570355,-3203.7956557343464,3963.03543911577,0.0366611311112956,0.1597497363570355,3203.7956557343464,3963.03543911577,112260999.7769315,9.900114155251142,35040,8760.05,False,True,88,133,LR00005,Mix
20,-0.1771363984797699,0.2100157717883679,-0.0177198288548889,0.0778809588089961,-0.159416569624881,0.1992240020278946,-0.0354396577097778,0.1557619176179923,-3188.3313924976205,3984.4800405578926,0.0354396577097778,0.1557619176179923,3188.3313924976205,3984.4800405578926,111719131.99311662,9.469178082191782,35040,8760.05,False,True,88,133,LR00005,Mix
21,-0.1785148171954141,0.2124524222391657,-0.0181791216614612,0.0804374522117364,-0.1603356955339529,0.199821588407387,-0.0363582433229224,0.1608749044234728,-3206.713910679059,3996.43176814774,0.0363582433229224,0.1608749044234728,3206.713910679059,3996.43176814774,112363255.43019424,9.691780821917808,35040,8760.05,False,True,88,133,LR00005,Mix
2,-0.1984137409282083,0.1682571754493188,-0.0644677677662801,0.1583559182770607,-0.1339459731619281,0.1208699000173716,-0.1289355355325603,0.3167118365541215,-2678.9194632385634,2417.398000347433,0.1289355355325603,0.3167118365541215,2678.9194632385634,2417.398000347433,93869337.99187924,18.764269406392696,35040,8760.125,False,True,133,133,LR00005,Hot
3,-0.1971701522985126,0.1656270119056419,-0.0629622831608369,0.154566575201108,-0.1342078691376757,0.1209330168818656,-0.1259245663216738,0.309133150402216,-2684.157382753516,2418.660337637313,0.1259245663216738,0.309133150402216,2684.157382753516,2418.660337637313,94052874.6916832,18.70433789954338,35040,8760.0625,False,True,133,133,LR00005,Hot
4,-0.1977284375251316,0.1673801402544551,-0.0639958795816448,0.1572878362545287,-0.1337325579434868,0.1205341400227652,-0.1279917591632897,0.3145756725090575,-2674.6511588697354,2410.682800455305,0.1279917591632897,0.3145756725090575,2674.6511588697354,2410.682800455305,93719776.60679552,18.735730593607304,35040,8760.125,False,True,133,133,LR00005,Hot
5,-0.1976922530863746,0.166457936511713,-0.0634715203859091,0.1559567628073919,-0.1342207327004654,0.120803567632673,-0.1269430407718183,0.3119135256147838,-2684.4146540093097,2416.0713526534596,0.1269430407718183,0.3119135256147838,2684.4146540093097,2416.0713526534596,94061889.4764862,18.70433789954338,35040,8760.083333333334,False,True,133,133,LR00005,Hot
6,-0.1973304612831445,0.1666618984331093,-0.0633973072537118,0.1563179390557055,-0.1339331540294326,0.1203427912750556,-0.1267946145074236,0.3126358781114111,-2678.6630805886534,2406.8558255011135,0.1267946145074236,0.3126358781114111,2678.6630805886534,2406.8558255011135,93860354.3438264,18.730022831050228,35040,8760.125,False,True,133,133,LR00005,Hot
7,-0.1976229246873994,0.1672144612684509,-0.0636217558670855,0.1566312781308555,-0.1340011688203138,0.1209369310580974,-0.127243511734171,0.3132625562617111,-2680.0233764062773,2418.7386211619487,0.127243511734171,0.3132625562617111,2680.0233764062773,2418.7386211619487,93908019.10927597,18.70433789954338,35040,8760.125,False,True,133,133,LR00005,Hot
8,-0.1967188480821762,0.1657722835099658,-0.062918697945417,0.1546509959773912,-0.1338001501367592,0.120725580815364,-0.125837395890834,0.3093019919547825,-2676.0030027351854,2414.511616307281,0.125837395890834,0.3093019919547825,2676.0030027351854,2414.511616307281,93767145.21584088,18.65296803652968,35040,8760.125,False,True,133,133,LR00005,Hot
9,-0.1973507403753644,0.1669241899592096,-0.0639070061123521,0.1568915816739133,-0.1334437342630123,0.1201911265251694,-0.1278140122247043,0.3137831633478267,-2668.8746852602467,2403.8225305033884,0.1278140122247043,0.3137831633478267,2668.8746852602467,2403.8225305033884,93517368.97151904,18.71004566210046,35040,8760.125,False,True,133,133,LR00005,Hot
10,-0.1967408618229709,0.1645608900913256,-0.0620220492435688,0.1526108085629446,-0.134718812579402,0.1212670860252953,-0.1240440984871376,0.3052216171258892,-2694.376251588041,2425.341720505907,0.1240440984871376,0.3052216171258892,2694.376251588041,2425.341720505907,94410943.85564496,18.65867579908676,35040,8760.125,False,True,133,133,LR00005,Hot
11,-0.1975339901397879,0.1670535970677701,-0.0635821680829191,0.1567605122403631,-0.1339518220568687,0.1205161634026139,-0.1271643361658382,0.3135210244807263,-2679.0364411373753,2410.323268052279,0.1271643361658382,0.3135210244807263,2679.0364411373753,2410.323268052279,93873436.89745364,18.701484018264843,35040,8760.125,False,True,133,133,LR00005,Hot
12,-0.1978183211544171,0.1678943580314112,-0.0642509547089488,0.1581084609289826,-0.1335673664454682,0.120410939836592,-0.1285019094178977,0.3162169218579653,-2671.3473289093654,2408.218796731841,0.1285019094178977,0.3162169218579653,2671.3473289093654,2408.218796731841,93604010.40498416,18.67294520547945,35040,8760.125,False,True,133,133,LR00005,Hot
13,-0.1967647903976064,0.1650844432008373,-0.0626492594671374,0.1539554916707806,-0.1341155309304689,0.1207041098049702,-0.1252985189342749,0.3079109833415613,-2682.3106186093783,2414.082196099404,0.1252985189342749,0.3079109833415613,2682.3106186093783,2414.082196099404,93988164.07607262,18.67865296803653,35040,8760.125,False,True,133,133,LR00005,Hot
14,-0.1969423890221911,0.1656610957805543,-0.0627801660545591,0.1545146976365848,-0.134162222967632,0.1208322862947386,-0.1255603321091182,0.3090293952731696,-2683.24445935264,2416.6457258947735,0.1255603321091182,0.3090293952731696,2683.24445935264,2416.6457258947735,94020885.8557165,18.67579908675799,35040,8760.125,False,True,133,133,LR00005,Hot
15,-0.1978934618502995,0.1670639138215917,-0.0638217074626636,0.157155143673485,-0.1340717543876358,0.1201944373162673,-0.1276434149253272,0.31431028734697,-2681.4350877527163,2403.8887463253454,0.1276434149253272,0.31431028734697,2681.4350877527163,2403.8887463253454,93957485.47485518,18.70719178082192,35040,8760.125,False,True,133,133,LR00005,Hot
16,-0.1970445717698938,0.1667949533063802,-0.0632281992981463,0.1557457426522519,-0.1338163724717474,0.1208642792559749,-0.1264563985962926,0.3114914853045038,-2676.32744943495,2417.285585119498,0.1264563985962926,0.3114914853045038,2676.32744943495,2417.285585119498,93778513.82820062,18.661529680365295,35040,8760.125,False,True,133,133,LR00005,Hot
17,-0.1972486638453527,0.1660840070511225,-0.062962178624808,0.1550197186452435,-0.1342864852205446,0.1210018603542993,-0.125924357249616,0.3100394372904871,-2685.7297044108927,2420.037207085987,0.125924357249616,0.3100394372904871,2685.7297044108927,2420.037207085987,94107968.84255768,18.701484018264843,35040,8760.125,False,True,133,133,LR00005,Hot
18,-0.1970886420857789,0.1663012146770631,-0.0632072238094638,0.1554377759994106,-0.133881418276315,0.1207794610847223,-0.1264144476189277,0.3108755519988213,-2677.6283655263,2415.589221694446,0.1264144476189277,0.3108755519988213,2677.6283655263,2415.589221694446,93824097.92804156,18.70719178082192,35040,8760.125,False,True,133,133,LR00005,Hot
19,-0.19704790158193,0.1667654564201864,-0.0634213098672275,0.1561364154727145,-0.1336265917147024,0.1206251204496523,-0.1268426197344551,0.312272830945429,-2672.531834294049,2412.5024089930475,0.1268426197344551,0.312272830945429,2672.531834294049,2412.5024089930475,93645515.47366348,18.71860730593607,35040,8760.083333333334,False,True,133,133,LR00005,Hot
20,-0.1980957184643945,0.1673900753071895,-0.0640982173418564,0.157418478695022,-0.1339975011225381,0.1205719218139401,-0.1281964346837128,0.3148369573900441,-2679.9500224507633,2411.4384362788037,0.1281964346837128,0.3148369573900441,2679.9500224507633,2411.4384362788037,93905448.78667475,18.65582191780822,35040,8760.125,False,True,133,133,LR00005,Hot
21,-0.1971935670417524,0.1660904402143475,-0.0633984612769527,0.1556176217301967,-0.1337951057647997,0.120417232999338,-0.1267969225539055,0.3112352434603934,-2675.9021152959945,2408.34465998676,0.1267969225539055,0.3112352434603934,2675.9021152959945,2408.34465998676,93763610.11997163,18.732876712328768,35040,8760.125,False,True,133,133,LR00005,Hot
2,-0.1642705818680876,0.1250673426693421,-0.0093053706647677,0.0509981309239291,-0.1549652112033198,0.1218162952954522,-0.0186107413295355,0.1019962618478583,-3099.304224066397,2436.325905909045,0.0186107413295355,0.1019962618478583,3099.304224066397,2436.325905909045,108599620.01128656,6.344178082191782,35040,8760.125,False,True,151,133,LR00005,Hot
3,-0.1641762023435158,0.1251077662467664,-0.0094863447354312,0.051434997552756,-0.1546898576080846,0.1218103850628766,-0.0189726894708625,0.102869995105512,-3093.797152161692,2436.2077012575332,0.0189726894708625,0.102869995105512,3093.797152161692,2436.2077012575332,108406652.21174568,6.601027397260275,35040,8760.083333333334,False,True,151,133,LR00005,Hot
4,-0.1644471333397437,0.1244244413939459,-0.0095675508810658,0.0514974616103969,-0.1548795824586779,0.1211576185055758,-0.0191351017621316,0.1029949232207938,-3097.591649173558,2423.152370111516,0.0191351017621316,0.1029949232207938,3097.591649173558,2423.152370111516,108539611.38704146,6.5867579908675795,35040,8760.125,False,True,151,133,LR00005,Hot
5,-0.1648499398087845,0.1249805048476366,-0.0094253572677478,0.051267816562897,-0.1554245825410367,0.1217621811295325,-0.0188507145354957,0.1025356331257941,-3108.4916508207334,2435.2436225906513,0.0188507145354957,0.1025356331257941,3108.4916508207334,2435.2436225906513,108921547.4447585,6.41837899543379,35040,8760.125,False,True,151,133,LR00005,Hot
6,-0.1646648499527355,0.125123349846226,-0.0094725283786321,0.0513376339318654,-0.1551923215741033,0.1218585615882937,-0.0189450567572642,0.1026752678637308,-3103.8464314820685,2437.171231765875,0.0189450567572642,0.1026752678637308,3103.8464314820685,2437.171231765875,108758778.95913167,6.478310502283105,35040,8760.125,False,True,151,133,LR00005,Hot
7,-0.1643047083056666,0.1245673439280007,-0.0094615093434441,0.0512733341456196,-0.1548431989622225,0.1213633416519006,-0.0189230186868882,0.1025466682912393,-3096.86397924445,2427.2668330380134,0.0189230186868882,0.1025466682912393,3096.86397924445,2427.2668330380134,108514113.83272552,6.529680365296804,35040,8760.125,False,True,151,133,LR00005,Hot
8,-0.1642284752159162,0.124560390312325,-0.0094612299370079,0.0512767684950443,-0.1547672452789083,0.121299160342454,-0.0189224598740159,0.1025535369900887,-3095.3449055781657,2425.98320684908,0.0189224598740159,0.1025535369900887,3095.3449055781657,2425.98320684908,108460885.49145892,6.601027397260275,35040,8760.125,False,True,151,133,LR00005,Hot
9,-0.164250318494298,0.1250838472996331,-0.0093238360345849,0.0509688997979694,-0.1549264824597131,0.1218701394831778,-0.0186476720691699,0.1019377995959389,-3098.5296491942613,2437.402789663556,0.0186476720691699,0.1019377995959389,3098.5296491942613,2437.402789663556,108572478.90776692,6.438356164383562,35040,8760.125,False,True,151,133,LR00005,Hot
10,-0.1645056313577543,0.1245976519644496,-0.0095198033945791,0.0516378391248412,-0.1549858279631751,0.1212901182091607,-0.0190396067891583,0.1032756782496824,-3099.716559263503,2425.802364183214,0.0190396067891583,0.1032756782496824,3099.716559263503,2425.802364183214,108614068.23659314,6.546803652968036,35040,8760.125,False,True,151,133,LR00005,Hot
11,-0.1643248870389653,0.1248940629969641,-0.0094276244213915,0.0515759894678008,-0.1548972626175738,0.1215523259992031,-0.018855248842783,0.1031519789356017,-3097.9452523514765,2431.046519984063,0.018855248842783,0.1031519789356017,3097.9452523514765,2431.046519984063,108552001.64239572,6.452625570776256,35040,8760.125,False,True,151,133,LR00005,Hot
12,-0.1640506803738085,0.124255392374424,-0.0093992562839377,0.0509150173153967,-0.1546514240898708,0.1211193007997798,-0.0187985125678754,0.1018300346307934,-3093.0284817974166,2422.386015995596,0.0187985125678754,0.1018300346307934,3093.0284817974166,2422.386015995596,108379718.00218149,6.558219178082192,35040,8760.125,False,True,151,133,LR00005,Hot
13,-0.1638660774471171,0.1241094752635254,-0.0095203620214239,0.0515526095072225,-0.1543457154256932,0.1207604776650303,-0.0190407240428479,0.1031052190144451,-3086.9143085138644,2415.2095533006072,0.0190407240428479,0.1031052190144451,3086.9143085138644,2415.2095533006072,108165477.3703258,6.555365296803653,35040,8760.125,False,True,151,133,LR00005,Hot
14,-0.1642788775241761,0.1243486237192045,-0.0094064642859029,0.0513307211209684,-0.1548724132382732,0.1210528829910034,-0.0188129285718058,0.1026614422419368,-3097.4482647654645,2421.0576598200696,0.0188129285718058,0.1026614422419368,3097.4482647654645,2421.0576598200696,108534587.19738188,6.401255707762557,35040,8760.083333333334,False,True,151,133,LR00005,Hot
15,-0.1642454773773225,0.1248363974120787,-0.009422890033644,0.0512402288169309,-0.1548225873436784,0.1215921073631278,-0.0188457800672881,0.1024804576338619,-3096.451746873569,2431.842147262557,0.0188457800672881,0.1024804576338619,3096.451746873569,2431.842147262557,108499669.21044986,6.523972602739726,35040,8760.125,False,True,151,133,LR00005,Hot
16,-0.1643508313889077,0.1244257021688022,-0.0095392004706496,0.0516745124155447,-0.1548116309182579,0.1210814549593737,-0.0190784009412993,0.1033490248310894,-3096.2326183651594,2421.629099187474,0.0190784009412993,0.1033490248310894,3096.2326183651594,2421.629099187474,108491990.9475152,6.558219178082192,35040,8760.125,False,True,151,133,LR00005,Hot
17,-0.164163538405032,0.1248478478459043,-0.0093231445251605,0.0509240297912503,-0.1548403938798715,0.1216491619454235,-0.018646289050321,0.1018480595825006,-3096.8078775974295,2432.983238908471,0.018646289050321,0.1018480595825006,3096.8078775974295,2432.983238908471,108512148.03101394,6.518264840182648,35040,8760.125,False,True,151,133,LR00005,Hot
18,-0.1642396372233812,0.1244662341776707,-0.0094953533553944,0.0514060438189094,-0.1547442838679868,0.1211572136163873,-0.0189907067107888,0.1028120876378188,-3094.8856773597367,2423.1442723277473,0.0189907067107888,0.1028120876378188,3094.8856773597367,2423.1442723277473,108444794.13468516,6.518264840182648,35040,8760.125,False,True,151,133,LR00005,Hot
19,-0.1642100456109688,0.1252991810598847,-0.0096510790901206,0.0520622215642345,-0.1545589665208482,0.1218851600004062,-0.0193021581802412,0.104124443128469,-3091.1793304169646,2437.703200008125,0.0193021581802412,0.104124443128469,3091.1793304169646,2437.703200008125,108314923.73781043,6.575342465753424,35040,8760.125,False,True,151,133,LR00005,Hot
20,-0.1638558088060625,0.1242488817214246,-0.0093534188599811,0.0510482805368084,-0.1545023899460813,0.1210002315759852,-0.0187068377199623,0.1020965610736169,-3090.047798921627,2420.0046315197046,0.0187068377199623,0.1020965610736169,3090.047798921627,2420.0046315197046,108275274.8742138,6.446917808219179,35040,8760.125,False,True,151,133,LR00005,Hot
21,-0.1640601716099108,0.1249539426956611,-0.0093284244799266,0.051024529046653,-0.1547317471299841,0.1216813294213008,-0.0186568489598533,0.1020490580933061,-3094.634942599683,2433.626588426016,0.0186568489598533,0.1020490580933061,3094.634942599683,2433.626588426016,108436008.3886929,6.441210045662101,35040,8760.125,False,True,151,133,LR00005,Hot
2,-0.1620667884826241,0.1784079431883096,-0.0145981811836417,0.0643274670983248,-0.1474686072989824,0.1771940804246829,-0.0291963623672834,0.1286549341966497,-2949.3721459796475,3543.881608493659,0.0291963623672834,0.1286549341966497,2949.3721459796475,3543.881608493659,103345999.99512684,7.271689497716895,35040,8760.083333333334,False,True,198,212,LR0001,Cool
3,-0.1616338127431931,0.1783033387126029,-0.0146440777423203,0.064276913592046,-0.1469897350008727,0.1770308530271691,-0.0292881554846407,0.128553827184092,-2939.794700017454,3540.6170605433813,0.0292881554846407,0.128553827184092,2939.794700017454,3540.6170605433813,103010406.2886116,7.348744292237443,35040,8760.083333333334,False,True,198,212,LR0001,Cool
4,-0.1607043709805927,0.1776339723277505,-0.0143711656637441,0.0642735676229382,-0.1463332053168485,0.1763087835145392,-0.0287423313274883,0.1285471352458765,-2926.6641063369702,3526.1756702907855,0.0287423313274883,0.1285471352458765,2926.6641063369702,3526.1756702907855,102550310.28604744,7.148972602739725,35040,8760.083333333334,False,True,198,212,LR0001,Cool
5,-0.1610918208282142,0.1773971963577602,-0.0138143457152966,0.0623605413044354,-0.1472774751129175,0.1763434309061838,-0.0276286914305933,0.1247210826088709,-2945.549502258351,3526.868618123676,0.0276286914305933,0.1247210826088709,2945.549502258351,3526.868618123676,103212054.55913262,7.166095890410959,35040,8760.083333333334,False,True,198,212,LR0001,Cool
6,-0.1622860284039529,0.1789670847857511,-0.0144671997546468,0.0643071122495308,-0.1478188286493061,0.1776152096572495,-0.0289343995092937,0.1286142244990616,-2956.3765729861225,3552.30419314499,0.0289343995092937,0.1286142244990616,2956.3765729861225,3552.30419314499,103591435.11743373,7.345890410958904,35040,8760.083333333334,False,True,198,212,LR0001,Cool
7,-0.1612136785062941,0.1776669025088505,-0.0141394171865504,0.0631788359149995,-0.1470742613197437,0.1765762439102302,-0.0282788343731008,0.126357671829999,-2941.4852263948737,3531.5248782046037,0.0282788343731008,0.126357671829999,2941.4852263948737,3531.5248782046037,103069642.33287635,7.263127853881278,35040,8760.083333333334,False,True,198,212,LR0001,Cool
8,-0.1617304267856537,0.1784881801350628,-0.0140316285494819,0.0632042320264975,-0.1476987982361718,0.1772873787558758,-0.0280632570989638,0.1264084640529951,-2953.9759647234378,3545.7475751175157,0.0280632570989638,0.1264084640529951,2953.9759647234378,3545.7475751175157,103507317.80390926,7.268835616438356,35040,8760.083333333334,False,True,198,212,LR0001,Cool
9,-0.1612321607097847,0.1783779914542358,-0.014276534418838,0.0636600510236218,-0.1469556262909466,0.1771598586344334,-0.028553068837676,0.1273201020472436,-2939.112525818933,3543.1971726886686,0.028553068837676,0.1273201020472436,2939.112525818933,3543.1971726886686,102986502.90469542,7.183219178082193,35040,8760.083333333334,False,True,198,212,LR0001,Cool
10,-0.1603482162099793,0.1769877039707685,-0.0142737997570454,0.0639847685319485,-0.1460744164529339,0.1756262497186015,-0.0285475995140909,0.127969537063897,-2921.4883290586786,3512.524994372031,0.0285475995140909,0.127969537063897,2921.4883290586786,3512.524994372031,102368951.0502161,7.206050228310502,35040,8760.083333333334,False,True,198,212,LR0001,Cool
11,-0.1615800081461388,0.1778535775543994,-0.013681091620129,0.0623242183978479,-0.1478989165260097,0.1767403618522574,-0.0273621832402581,0.1246484367956959,-2957.9783305201945,3534.807237045148,0.0273621832402581,0.1246484367956959,2957.9783305201945,3534.807237045148,103647560.7014276,7.11472602739726,35040,8760.083333333334,False,True,198,212,LR0001,Cool
12,-0.1615978233452906,0.1784177133949539,-0.0145714166209251,0.0646486388597815,-0.1470264067243654,0.1772341188398377,-0.0291428332418503,0.129297277719563,-2940.52813448731,3544.682376796754,0.0291428332418503,0.129297277719563,2940.52813448731,3544.682376796754,103036105.83243534,7.331621004566211,35040,8760.083333333334,False,True,198,212,LR0001,Cool
13,-0.1616285011804256,0.1785860936443307,-0.0144198451592751,0.0646354989327024,-0.1472086560211505,0.17715164712912,-0.0288396903185502,0.1292709978654049,-2944.1731204230095,3543.032942582401,0.0288396903185502,0.1292709978654049,2944.1731204230095,3543.032942582401,103163826.13962226,7.231735159817351,35040,8760.083333333334,False,True,198,212,LR0001,Cool
14,-0.1622724943590376,0.1793606047108929,-0.0145760426796927,0.0644718297059976,-0.1476964516793447,0.1781815804452095,-0.0291520853593855,0.1289436594119953,-2953.9290335868964,3563.6316089041898,0.0291520853593855,0.1289436594119953,2953.9290335868964,3563.6316089041898,103505673.33688484,7.382990867579908,35040,8760.083333333334,False,True,198,212,LR0001,Cool
15,-0.1621560653763848,0.178723575879534,-0.0144537265506993,0.0640735405989639,-0.1477023388256855,0.1774781201660549,-0.0289074531013986,0.1281470811979279,-2954.046776513711,3549.562403321099,0.0289074531013986,0.1281470811979279,2954.046776513711,3549.562403321099,103509799.04904044,7.237442922374429,35040,8760.083333333334,False,True,198,212,LR0001,Cool
16,-0.1608680721031939,0.1781633923118683,-0.0141963826710285,0.0633866993255445,-0.1466716894321654,0.1769201348897123,-0.0283927653420571,0.126773398651089,-2933.433788643308,3538.4026977942476,0.0283927653420571,0.126773398651089,2933.433788643308,3538.4026977942476,102787519.95406152,7.21175799086758,35040,8760.083333333334,False,True,198,212,LR0001,Cool
17,-0.1609835711429504,0.1782521325578399,-0.0144852440662054,0.0643080917340902,-0.1464983270767449,0.1770125029087968,-0.0289704881324109,0.1286161834681805,-2929.966541534898,3540.250058175936,0.0289704881324109,0.1286161834681805,2929.966541534898,3540.250058175936,102666027.61538284,7.300228310502282,35040,8760.083333333334,False,True,198,212,LR0001,Cool
